name,template,time0,time1,time2,time3,time4,avg_time,std_dev,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges
aws_aws-sdk-java,122,666,683,679,665,667,672.0,7.483314773547883,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1230,654,674,660,673,677,667.6,8.957678270623475,135,133,8,10,147,146,170,169
aws_aws-sdk-java,1231,681,703,689,661,657,678.2,17.232527382830412,95,94,8,8,103,102,103,102
aws_aws-sdk-java,1232,647,696,698,671,681,678.6,18.661189672687005,152,151,8,8,170,169,193,192
aws_aws-sdk-java,1233,668,665,691,667,684,675.0,10.488088481701515,140,139,8,8,170,169,147,146
aws_aws-sdk-java,1234,650,614,613,636,622,627.0,14.142135623730951,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1235,632,635,616,685,737,661.0,44.48370488167549,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1236,714,645,684,659,679,676.2,23.523605165875402,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1237,672,659,650,655,660,659.2,7.30479294709987,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1238,617,634,656,608,609,624.8,18.170305445974208,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1239,618,684,665,647,648,652.4,21.85955168799214,93,92,8,8,103,102,103,102
aws_aws-sdk-java,123,653,673,737,714,649,685.2,34.66641025546198,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1240,644,644,632,666,610,639.2,18.269099594670777,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1241,684,672,651,671,664,668.4,10.818502669038816,138,137,7,7,147,146,170,169
aws_aws-sdk-java,1242,627,618,627,642,621,627.0,8.270429251254134,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1243,653,650,646,619,662,646.0,14.491376746189438,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1244,705,686,674,665,651,676.2,18.389127222356148,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1245,639,649,632,629,649,639.6,8.333066662399863,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1246,641,638,643,640,647,641.8,3.059411708155671,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1247,670,701,674,683,673,680.2,11.267652816802618,119,118,6,6,147,146,170,169
aws_aws-sdk-java,1248,670,657,675,656,703,672.2,17.057549648176316,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1249,661,690,666,661,644,664.4,14.813507349712962,135,134,6,6,147,146,147,146
aws_aws-sdk-java,124,683,652,667,650,657,661.8,12.12270596855339,79,78,6,6,85,84,85,84
aws_aws-sdk-java,1250,687,678,658,669,696,677.6,13.305637902783918,161,160,9,9,170,169,170,169
aws_aws-sdk-java,1251,754,719,691,668,657,697.8,35.23293913371406,175,174,10,10,193,192,193,192
aws_aws-sdk-java,1252,657,697,682,706,685,685.4,16.596385148579795,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1253,625,613,614,609,629,618.0,7.64198926981712,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1254,677,663,672,669,747,685.6,31.032885782666103,202,201,11,11,216,215,216,215
aws_aws-sdk-java,1255,659,782,656,707,688,698.4,45.87199581443999,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1256,659,663,691,708,664,677.0,19.21457779916072,120,119,5,5,170,169,193,192
aws_aws-sdk-java,1257,658,690,656,649,651,660.8,14.958609561052121,89,88,8,8,99,98,99,98
aws_aws-sdk-java,1258,678,670,756,662,641,681.4,39.28154783101093,118,117,7,7,147,146,124,123
aws_aws-sdk-java,1259,638,641,674,673,647,654.6,15.704776343520464,114,113,5,5,124,123,124,123
aws_aws-sdk-java,125,654,648,687,638,664,658.2,16.690116836020053,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1260,620,612,618,616,608,614.8,4.308131845707604,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1261,658,658,718,672,667,674.6,22.35710177997139,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1262,646,640,614,617,619,627.2,13.13620949893842,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1263,666,672,651,686,659,666.8,11.889491158161478,140,138,9,11,170,169,147,146
aws_aws-sdk-java,1264,612,685,615,631,627,634.0,26.472627372438875,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1265,675,616,620,622,670,640.6,26.165626306282068,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1266,664,664,728,660,674,678.0,25.424397731313125,156,155,8,8,170,169,193,192
aws_aws-sdk-java,1267,654,671,633,650,682,658.0,17.029386365926403,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1268,683,692,655,646,736,682.4,31.752795152553105,119,118,6,6,170,169,147,146
aws_aws-sdk-java,1269,686,643,653,646,664,658.4,15.576905982896603,120,119,5,5,124,123,147,146
aws_aws-sdk-java,126,700,665,632,712,647,671.2,30.511637124218684,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1270,643,699,671,645,695,670.6,23.745315327449326,141,140,7,7,170,169,147,146
aws_aws-sdk-java,1271,624,660,703,637,677,660.2,28.15244216759889,79,78,6,6,85,84,85,84
aws_aws-sdk-java,1272,651,643,693,644,639,654.0,19.879637823662684,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1273,630,675,636,642,655,647.6,16.007498243010993,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1274,655,655,645,664,647,653.2,6.764613810115105,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1275,718,675,709,751,652,701.0,34.438350715445125,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1276,621,612,670,662,675,648.0,26.206869328479506,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1277,672,679,677,649,646,664.6,14.178857499812882,141,140,6,6,147,146,147,146
aws_aws-sdk-java,1278,623,637,644,649,659,642.4,12.059850745345068,95,94,2,2,99,98,99,98
aws_aws-sdk-java,1279,615,617,667,606,618,624.6,21.62036077404815,53,52,2,2,55,54,55,54
aws_aws-sdk-java,127,660,655,659,656,650,656.0,3.521363372331802,162,158,8,14,170,169,170,169
aws_aws-sdk-java,1280,626,643,640,625,636,634.0,7.293833011524188,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1281,665,783,659,723,684,702.8,45.91470352730158,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1282,665,642,700,658,657,664.4,19.31424344881259,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1283,638,614,619,622,627,624.0,8.17312669668102,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1284,635,681,619,660,668,652.6,22.526428922490133,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1285,664,673,662,636,678,662.6,14.527215837867901,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1286,627,678,695,677,666,668.6,22.77366900611318,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1287,729,628,649,641,639,657.2,36.52067907364265,157,154,8,12,170,169,193,192
aws_aws-sdk-java,1288,672,664,686,650,661,666.6,11.993331480451959,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1289,626,632,614,623,659,630.8,15.249918032566601,51,50,4,4,55,54,55,54
aws_aws-sdk-java,128,652,675,662,651,654,658.8,8.97552226892675,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1290,653,657,636,679,670,659.0,14.7648230602334,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1291,692,668,675,677,708,684.0,14.324803663575986,181,180,12,12,193,192,193,192
aws_aws-sdk-java,1292,624,622,612,632,669,631.8,19.661129163911212,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1293,642,637,620,632,656,637.4,11.825396399275585,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1294,658,614,625,648,646,638.2,16.178998732925347,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1295,669,706,667,646,649,667.4,21.397196077991154,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1296,622,640,639,662,644,641.4,12.768711759609895,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1297,629,709,637,626,629,646.0,31.71119676076575,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1298,692,638,646,702,644,664.4,26.93399339125188,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1299,687,656,672,656,664,667.0,11.627553482998906,160,159,9,9,170,169,170,169
aws_aws-sdk-java,129,623,664,614,618,623,628.4,18.117394956229223,51,50,4,4,55,54,55,54
aws_aws-sdk-java,12,638,632,629,616,643,631.6,9.178235124467012,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1300,658,661,664,698,656,667.4,15.538339679644025,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1301,699,636,622,647,714,663.6,36.2248533468391,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1302,641,658,657,662,646,652.8,7.934733769950949,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1303,652,668,676,704,661,672.2,17.758378304338493,140,138,9,11,147,146,170,169
aws_aws-sdk-java,1304,650,638,645,641,643,643.4,4.029888335921977,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1305,683,660,654,674,707,675.6,18.72538384119268,139,138,6,6,147,146,170,169
aws_aws-sdk-java,1306,626,615,636,622,617,623.2,7.467261881037788,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1307,694,686,658,623,620,656.2,30.766215236847053,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1308,655,672,693,663,661,668.8,13.272528018429647,132,131,5,5,147,146,147,146
aws_aws-sdk-java,1309,661,622,621,619,619,628.4,16.3413585726524,51,50,4,4,55,54,55,54
aws_aws-sdk-java,130,617,603,610,629,641,620.0,13.564659966250536,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1310,649,637,632,649,645,642.4,6.8,98,97,4,4,124,123,101,100
aws_aws-sdk-java,1311,700,654,669,707,707,687.4,21.82292372712694,136,135,8,8,147,146,147,146
aws_aws-sdk-java,1312,632,625,611,615,613,619.2,8.009993757800315,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1313,655,647,649,661,659,654.2,5.455272678794342,137,136,7,7,147,146,147,146
aws_aws-sdk-java,1314,695,672,691,663,651,674.4,16.632498309033434,135,132,6,10,147,146,147,146
aws_aws-sdk-java,1315,678,663,687,696,669,678.6,11.909659944767524,154,151,9,13,170,169,170,169
aws_aws-sdk-java,1316,637,619,642,630,621,629.8,8.885943956609225,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1317,683,693,718,678,714,697.2,16.14187101918486,159,157,10,12,193,192,216,215
aws_aws-sdk-java,1318,602,632,623,648,649,630.8,17.428711943227473,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1319,682,633,643,674,693,665.0,23.073794659743335,91,90,8,8,99,98,99,98
aws_aws-sdk-java,131,649,712,660,699,714,686.8,27.095387061269303,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1320,637,613,620,620,621,622.2,7.934733769950949,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1321,681,672,651,667,662,666.6,10.011992808627062,152,148,9,15,170,169,170,169
aws_aws-sdk-java,1322,633,645,695,704,708,677.0,31.540450218727063,98,97,4,4,124,123,147,146
aws_aws-sdk-java,1323,643,621,647,628,646,637.0,10.526157893552615,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1324,617,620,619,614,608,615.6,4.317406628984581,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1325,615,608,628,616,609,615.2,7.138627319029899,49,48,3,3,55,54,55,54
aws_aws-sdk-java,1326,631,646,652,644,639,642.4,7.059745037889115,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1327,645,631,657,646,648,645.4,8.35703296631047,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1328,678,654,664,664,649,661.8,9.96794863550169,164,163,6,6,170,169,170,169
aws_aws-sdk-java,1329,651,672,655,618,647,648.6,17.511139311878026,88,87,8,8,103,102,99,98
aws_aws-sdk-java,132,667,655,632,637,629,644.0,14.615060725156088,119,117,7,9,147,146,124,123
aws_aws-sdk-java,1330,653,659,675,665,669,664.2,7.652450587883597,119,118,6,6,170,169,147,146
aws_aws-sdk-java,1331,645,663,678,657,653,659.2,11.070682002478437,141,140,6,6,147,146,147,146
aws_aws-sdk-java,1332,655,615,612,617,599,619.6,18.778711350888805,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1333,704,650,713,662,670,679.8,24.4491308638978,137,135,7,9,170,169,147,146
aws_aws-sdk-java,1334,676,661,667,653,637,658.8,13.242356285797479,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1335,656,660,656,663,683,663.6,10.05186549850325,118,117,7,7,147,146,124,123
aws_aws-sdk-java,1336,616,625,617,648,614,624.0,12.569805089976535,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1337,672,648,612,626,639,639.4,20.333224043422135,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1338,622,617,655,617,635,629.2,14.483093592185337,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1339,636,623,651,669,685,652.8,22.238704998268222,51,50,4,4,55,54,55,54
aws_aws-sdk-java,133,637,662,654,648,726,665.4,31.3789738519283,123,122,1,1,124,123,124,123
aws_aws-sdk-java,1340,633,622,614,619,622,622.0,6.2289646009589745,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1341,665,634,635,665,676,655.0,17.216271373325874,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1342,665,649,651,634,640,647.8,10.571660229122008,93,92,6,6,99,98,99,98
aws_aws-sdk-java,1343,647,657,660,662,647,654.6,6.406246951218787,141,140,7,7,147,146,170,169
aws_aws-sdk-java,1344,664,660,671,649,655,659.8,7.520638270785266,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1345,640,635,652,642,631,640.0,7.127411872482185,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1346,645,633,658,686,641,652.6,18.553705829294586,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1347,661,664,647,686,670,665.6,12.690153663372245,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1348,654,639,654,637,651,647.0,7.4565407529228995,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1349,640,634,627,626,647,634.8,7.934733769950949,52,51,3,3,55,54,55,54
aws_aws-sdk-java,134,675,648,651,650,657,656.2,9.867117106835208,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1350,660,681,695,656,650,668.4,16.906803364326443,101,100,10,10,114,113,118,117
aws_aws-sdk-java,1351,611,613,601,608,638,614.2,12.576167937809991,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1352,617,618,610,656,648,629.8,18.50837648201484,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1353,609,626,639,624,669,633.4,20.185143051264216,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1354,663,649,649,682,663,661.2,12.139192724394814,162,161,8,8,170,169,170,169
aws_aws-sdk-java,1355,668,708,651,652,692,674.2,22.489108474992953,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1356,630,661,666,660,700,663.4,22.26746505554685,119,118,6,6,124,123,147,146
aws_aws-sdk-java,1357,654,699,657,722,664,679.2,26.7686383665662,156,149,11,23,170,169,170,169
aws_aws-sdk-java,1358,683,669,660,642,687,668.2,16.28987415543779,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1359,644,669,696,700,686,679.0,20.513410247932935,135,134,6,6,147,146,147,146
aws_aws-sdk-java,135,666,648,673,729,641,671.4,31.052214091751978,129,127,7,9,147,146,170,169
aws_aws-sdk-java,1360,611,626,611,626,664,627.6,19.39690696992693,51,50,3,3,55,54,55,54
aws_aws-sdk-java,1361,678,664,694,652,671,671.8,14.034243834279065,137,136,9,9,147,146,147,146
aws_aws-sdk-java,1362,681,678,710,694,667,686.0,14.7648230602334,165,162,4,8,170,169,170,169
aws_aws-sdk-java,1363,642,633,702,619,620,643.2,30.616335509005644,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1364,677,654,664,699,675,673.8,15.065191668213185,136,134,7,9,170,169,147,146
aws_aws-sdk-java,1365,652,705,693,721,674,689.0,24.041630560342615,146,145,2,2,170,169,147,146
aws_aws-sdk-java,1366,677,638,624,629,628,639.2,19.446336415890784,86,85,8,8,99,98,99,98
aws_aws-sdk-java,1367,652,644,662,679,656,658.6,11.757550765359253,98,97,4,4,124,123,101,100
aws_aws-sdk-java,1368,690,713,730,654,660,689.4,29.404761519182568,154,153,9,9,170,169,170,169
aws_aws-sdk-java,1369,626,636,651,641,621,635.0,10.677078252031311,51,50,4,4,55,54,55,54
aws_aws-sdk-java,136,655,669,664,709,668,673.0,18.665476152512156,167,163,3,9,170,169,170,169
aws_aws-sdk-java,1370,611,622,645,621,620,623.8,11.303096920755832,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1371,653,623,643,650,643,642.4,10.461357464497615,89,88,8,8,99,98,99,98
aws_aws-sdk-java,1372,683,657,686,691,652,673.8,16.04244370412438,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1373,759,660,673,661,675,685.6,37.199999999999996,173,167,14,24,193,192,193,192
aws_aws-sdk-java,1374,650,658,680,686,648,664.4,15.66652482205291,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1375,679,655,648,648,662,658.4,11.53429668423697,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1376,673,685,666,697,659,676.0,13.564659966250536,160,159,10,10,170,169,170,169
aws_aws-sdk-java,1377,676,667,671,655,675,668.8,7.6000000000000005,161,160,9,9,170,169,170,169
aws_aws-sdk-java,1378,684,654,652,690,683,672.6,16.19382598399773,158,154,9,15,170,169,170,169
aws_aws-sdk-java,1379,661,636,635,665,626,644.6,15.473848907107758,141,140,6,6,147,146,147,146
aws_aws-sdk-java,137,660,698,653,649,649,661.8,18.54076589572286,98,97,4,4,170,169,147,146
aws_aws-sdk-java,1380,638,637,668,652,654,649.8,11.461239025515521,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1381,706,696,674,697,681,690.8,11.617228585166083,193,192,14,14,216,215,216,215
aws_aws-sdk-java,1382,606,601,626,603,604,608.0,9.143303560529969,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1383,662,651,656,671,695,667.0,15.504837954651444,141,140,7,7,170,169,193,192
aws_aws-sdk-java,1384,655,667,666,712,665,673.0,19.969977466186585,74,73,6,6,85,84,85,84
aws_aws-sdk-java,1385,647,671,647,683,690,667.6,17.884071124886525,169,168,1,1,170,169,170,169
aws_aws-sdk-java,1386,652,634,702,651,670,661.8,23.103246525109842,154,150,10,16,170,169,193,192
aws_aws-sdk-java,1387,638,666,668,687,627,657.2,21.73844520659194,98,97,4,4,147,146,124,123
aws_aws-sdk-java,1388,642,607,613,659,636,631.4,19.12694434560837,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1389,630,665,639,635,607,635.2,18.573098825990236,52,51,3,3,55,54,55,54
aws_aws-sdk-java,138,615,613,685,631,608,630.4,28.366177042386237,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1390,661,671,660,670,665,665.4,4.498888751680798,176,175,9,11,193,192,193,192
aws_aws-sdk-java,1391,660,649,673,645,630,651.4,14.458215657542253,115,114,5,5,124,123,147,146
aws_aws-sdk-java,1392,610,621,633,671,606,628.2,23.37006632425334,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1393,612,661,636,693,623,645.0,29.03101789465881,50,49,4,4,55,54,55,54
aws_aws-sdk-java,1394,687,710,682,665,696,688.0,14.926486525636232,98,97,4,4,147,146,170,169
aws_aws-sdk-java,1395,653,624,623,662,612,634.8,19.21874085365636,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1396,654,694,650,651,661,662.0,16.45600194457937,118,117,7,7,170,169,147,146
aws_aws-sdk-java,1397,645,626,630,649,654,640.8,10.906878563548783,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1398,662,663,646,644,639,650.8,9.826494797230598,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1399,657,667,649,697,663,666.6,16.36581803638303,119,118,5,5,124,123,124,123
aws_aws-sdk-java,139,701,706,672,643,633,671.0,29.50932056147684,119,118,5,5,124,123,124,123
aws_aws-sdk-java,13,657,662,693,650,673,667.0,15.006665185843255,91,90,8,8,99,98,99,98
aws_aws-sdk-java,1400,658,677,681,654,663,666.6,10.594338110519221,123,122,2,2,193,192,170,169
aws_aws-sdk-java,1401,650,643,674,655,650,654.4,10.518555033843764,139,138,8,8,147,146,147,146
aws_aws-sdk-java,1402,611,606,607,621,621,613.2,6.584831053261731,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1403,652,648,641,633,645,643.8,6.493073232299171,120,119,5,5,124,123,147,146
aws_aws-sdk-java,1404,610,612,723,648,648,648.2,40.9018336997255,75,74,7,7,85,84,91,90
aws_aws-sdk-java,1405,648,682,659,682,702,674.6,19.03260360539251,119,118,6,6,147,146,170,169
aws_aws-sdk-java,1406,651,653,634,633,641,642.4,8.333066662399863,120,119,5,5,124,123,147,146
aws_aws-sdk-java,1407,621,625,632,633,604,623.0,10.488088481701515,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1408,642,684,621,620,669,647.2,25.623426780975255,53,52,2,2,55,54,55,54
aws_aws-sdk-java,1409,662,636,654,664,661,655.4,10.268398122394748,115,114,4,4,124,123,124,123
aws_aws-sdk-java,140,676,662,661,671,667,667.4,5.607138307550474,133,132,6,6,147,146,147,146
aws_aws-sdk-java,1410,675,652,687,646,653,662.6,15.679285698015711,141,138,6,10,147,146,147,146
aws_aws-sdk-java,1411,624,640,615,615,614,621.6,9.89141041510259,52,51,3,3,55,54,55,54
aws_aws-sdk-java,1412,640,678,658,660,634,654.0,15.646085772486357,119,118,5,5,124,123,124,123
aws_aws-sdk-java,1413,656,639,680,660,644,655.8,14.316424134538623,136,135,6,6,147,146,170,169
aws_aws-sdk-java,1414,656,655,665,682,672,666.0,10.13903348450926,118,117,6,6,124,123,124,123
aws_aws-sdk-java,1415,631,643,607,629,620,626.0,12.0,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1416,646,678,672,649,657,660.4,12.59523719506703,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1417,678,648,652,646,641,653.0,12.992305415129373,134,133,7,7,147,146,147,146
aws_aws-sdk-java,1418,619,629,615,615,650,625.6,13.230268326832983,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1419,659,651,646,641,714,662.2,26.573671180324332,139,138,8,8,147,146,147,146
aws_aws-sdk-java,141,657,662,670,673,658,664.0,6.418722614352485,134,131,7,11,147,146,147,146
aws_aws-sdk-java,1420,672,646,661,671,658,661.6,9.520504188329523,76,75,6,6,85,84,85,84
aws_aws-sdk-java,1421,649,639,623,668,634,642.6,15.21315220458929,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1422,654,647,646,633,652,646.4,7.337574531137657,135,134,6,6,147,146,147,146
aws_aws-sdk-java,1423,627,638,663,671,693,658.4,23.5762592452662,119,118,6,6,147,146,124,123
aws_aws-sdk-java,1424,665,668,676,670,665,668.8,4.069397989875161,119,118,6,6,147,146,170,169
aws_aws-sdk-java,1425,661,665,682,690,666,672.8,11.196428001822724,138,137,9,9,147,146,170,169
aws_aws-sdk-java,1426,646,662,655,644,688,659.0,15.874507866387544,142,141,5,5,147,146,147,146
aws_aws-sdk-java,1427,687,653,662,684,644,666.0,16.93517050401324,140,139,7,7,147,146,147,146
aws_aws-sdk-java,1428,678,696,678,651,665,673.6,15.001333274079341,175,174,10,10,193,192,193,192
aws_aws-sdk-java,1429,646,679,654,643,651,654.6,12.784365451597509,119,118,6,6,124,123,147,146
aws_aws-sdk-java,142,620,625,617,633,673,633.6,20.431348462595412,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1430,661,676,806,677,668,697.6,54.51091633792263,163,162,8,8,170,169,193,192
aws_aws-sdk-java,1431,597,635,621,604,638,619.0,16.30950643030009,54,53,1,1,55,54,55,54
aws_aws-sdk-java,1432,667,680,696,661,666,674.0,12.66491215919005,162,161,8,8,170,169,170,169
aws_aws-sdk-java,1433,639,656,715,679,652,668.2,26.72377218882095,115,114,4,4,124,123,124,123
aws_aws-sdk-java,1434,617,641,659,622,618,631.4,16.304600577751057,51,50,4,4,55,54,55,54
aws_aws-sdk-java,1435,659,632,630,634,645,640.0,10.825894882179487,51,50,4,4,55,54,55,54
